"","subID","critRT","block","Trial","Resp","RT","ACC","rewType","congruent","taskSwitch","group","condition"
"357",4,645,6,69,4,501,1,"Reward4","incongruent",0,"YA","baseline"
"358",4,645,6,70,4,675,1,"Reward1","congruent",1,"YA","baseline"
"359",4,645,6,71,4,674,1,"Reward1","incongruent",1,"YA","baseline"
"360",4,645,6,72,NA,0,0,"Reward2","incongruent",0,"YA","baseline"
"361",4,645,6,73,4,465,1,"Reward1","congruent",0,"YA","baseline"
"362",4,645,6,74,4,479,1,"Reward2","incongruent",0,"YA","baseline"
"363",4,645,6,75,3,1183,1,"Reward2","congruent",1,"YA","baseline"
"364",4,645,6,76,4,909,1,"Reward2","incongruent",1,"YA","baseline"
"365",4,645,6,77,3,599,1,"Reward1","congruent",0,"YA","baseline"
"366",4,645,6,78,3,740,1,"Reward1","congruent",0,"YA","baseline"
"367",4,645,6,79,3,524,1,"Reward4","congruent",1,"YA","baseline"
"368",4,645,6,80,3,822,1,"Reward2","incongruent",1,"YA","baseline"
"369",4,645,6,81,4,631,1,"Reward2","incongruent",0,"YA","baseline"
"370",4,645,6,82,3,836,0,"Reward2","congruent",1,"YA","baseline"
"371",4,645,6,83,4,954,1,"Reward1","incongruent",0,"YA","baseline"
"372",4,645,6,84,4,542,1,"Reward1","incongruent",1,"YA","baseline"
"373",4,645,6,85,4,671,1,"Reward2","incongruent",1,"YA","baseline"
"374",4,645,6,86,3,704,1,"Reward4","incongruent",0,"YA","baseline"
"375",4,645,6,87,3,745,1,"Reward2","congruent",0,"YA","baseline"
"376",4,645,6,88,3,928,1,"Reward1","incongruent",1,"YA","baseline"
"377",4,645,6,89,3,575,1,"Reward1","congruent",1,"YA","baseline"
"378",4,645,6,90,4,808,1,"Reward4","congruent",1,"YA","baseline"
"379",4,645,6,91,4,732,1,"Reward4","incongruent",1,"YA","baseline"
"380",4,645,6,92,4,651,1,"Reward2","congruent",1,"YA","baseline"
"381",4,645,6,93,4,1011,1,"Reward1","incongruent",0,"YA","baseline"
"382",4,645,6,94,3,696,1,"Reward4","incongruent",0,"YA","baseline"
"383",4,645,6,95,3,611,1,"Reward1","incongruent",0,"YA","baseline"
"384",4,645,6,96,3,719,1,"Reward4","incongruent",1,"YA","baseline"
"385",5,772,6,1,3,834,0,"Reward4","congruent",0,"YA","baseline"
"386",5,772,6,2,4,696,1,"Reward2","incongruent",1,"YA","baseline"
"387",5,772,6,3,4,1204,1,"Reward1","congruent",1,"YA","baseline"
"388",5,772,6,4,3,1288,1,"Reward1","incongruent",1,"YA","baseline"
"389",5,772,6,5,3,1059,1,"Reward4","congruent",1,"YA","baseline"
"390",5,772,6,6,3,918,1,"Reward2","congruent",0,"YA","baseline"
"391",5,772,6,7,4,930,1,"Reward1","congruent",1,"YA","baseline"
"392",5,772,6,8,3,1340,0,"Reward4","incongruent",1,"YA","baseline"
"393",5,772,6,9,4,1128,1,"Reward1","incongruent",0,"YA","baseline"
"394",5,772,6,10,4,892,1,"Reward4","incongruent",1,"YA","baseline"
"395",5,772,6,11,4,779,1,"Reward1","congruent",0,"YA","baseline"
"396",5,772,6,12,3,1276,1,"Reward2","congruent",1,"YA","baseline"
"397",5,772,6,13,4,1421,1,"Reward1","congruent",0,"YA","baseline"
"398",5,772,6,14,3,414,1,"Reward1","congruent",0,"YA","baseline"
"399",5,772,6,15,4,654,1,"Reward2","congruent",0,"YA","baseline"
"400",5,772,6,16,4,1326,1,"Reward2","incongruent",0,"YA","baseline"
"401",5,772,6,17,3,784,1,"Reward4","incongruent",0,"YA","baseline"
"402",5,772,6,18,3,407,1,"Reward4","incongruent",1,"YA","baseline"
"403",5,772,6,19,3,763,1,"Reward1","congruent",1,"YA","baseline"
"404",5,772,6,20,3,469,1,"Reward4","congruent",0,"YA","baseline"
"405",5,772,6,21,3,886,1,"Reward1","congruent",0,"YA","baseline"
"406",5,772,6,22,4,638,1,"Reward4","incongruent",0,"YA","baseline"
"407",5,772,6,23,4,877,1,"Reward2","congruent",1,"YA","baseline"
"408",5,772,6,24,3,641,1,"Reward4","incongruent",0,"YA","baseline"
"409",5,772,6,25,3,1197,1,"Reward1","congruent",0,"YA","baseline"
"410",5,772,6,26,4,1418,1,"Reward4","incongruent",0,"YA","baseline"
"411",5,772,6,27,3,941,1,"Reward1","incongruent",1,"YA","baseline"
"412",5,772,6,28,4,772,1,"Reward4","congruent",0,"YA","baseline"
"413",5,772,6,29,3,1287,1,"Reward2","incongruent",0,"YA","baseline"
"414",5,772,6,30,NA,0,0,"Reward4","congruent",1,"YA","baseline"
"415",5,772,6,31,4,1247,1,"Reward2","incongruent",0,"YA","baseline"
"416",5,772,6,32,3,806,1,"Reward2","incongruent",1,"YA","baseline"
"417",5,772,6,33,4,626,1,"Reward1","incongruent",1,"YA","baseline"
"418",5,772,6,34,4,1339,1,"Reward4","incongruent",1,"YA","baseline"
"419",5,772,6,35,3,803,1,"Reward4","congruent",1,"YA","baseline"
"420",5,772,6,36,3,796,1,"Reward4","congruent",0,"YA","baseline"
"421",5,772,6,37,4,1574,1,"Reward4","congruent",1,"YA","baseline"
"422",5,772,6,38,4,1626,1,"Reward1","incongruent",1,"YA","baseline"
"423",5,772,6,39,3,931,1,"Reward1","congruent",1,"YA","baseline"
"424",5,772,6,40,NA,0,0,"Reward2","congruent",0,"YA","baseline"
"425",5,772,6,41,4,1056,1,"Reward2","incongruent",1,"YA","baseline"
"426",5,772,6,42,3,777,1,"Reward2","incongruent",0,"YA","baseline"
"427",5,772,6,43,4,603,1,"Reward1","congruent",1,"YA","baseline"
"428",5,772,6,44,4,803,1,"Reward4","congruent",1,"YA","baseline"
"429",5,772,6,45,3,959,1,"Reward4","incongruent",1,"YA","baseline"
"430",5,772,6,46,4,813,1,"Reward2","congruent",0,"YA","baseline"
"431",5,772,6,47,4,966,0,"Reward1","incongruent",0,"YA","baseline"
"432",5,772,6,48,3,740,1,"Reward1","incongruent",1,"YA","baseline"
"433",5,772,6,49,4,682,1,"Reward4","congruent",0,"YA","baseline"
"434",5,772,6,50,4,1051,1,"Reward2","incongruent",1,"YA","baseline"
"435",5,772,6,51,4,1117,1,"Reward2","incongruent",0,"YA","baseline"
"436",5,772,6,52,3,694,1,"Reward4","congruent",1,"YA","baseline"
"437",5,772,6,53,4,851,1,"Reward2","congruent",1,"YA","baseline"
"438",5,772,6,54,3,1189,1,"Reward4","incongruent",0,"YA","baseline"
"439",5,772,6,55,4,1088,1,"Reward4","incongruent",1,"YA","baseline"
"440",5,772,6,56,3,1569,1,"Reward1","incongruent",0,"YA","baseline"
"441",5,772,6,57,3,1739,1,"Reward2","incongruent",0,"YA","baseline"
"442",5,772,6,58,4,468,1,"Reward2","congruent",0,"YA","baseline"
"443",5,772,6,59,4,1102,0,"Reward2","congruent",1,"YA","baseline"
"444",5,772,6,60,4,887,1,"Reward1","incongruent",0,"YA","baseline"
"445",5,772,6,61,3,1406,1,"Reward2","incongruent",1,"YA","baseline"
"446",5,772,6,62,4,575,1,"Reward4","incongruent",0,"YA","baseline"
"447",5,772,6,63,3,833,1,"Reward4","incongruent",0,"YA","baseline"
"448",5,772,6,64,4,670,1,"Reward2","incongruent",0,"YA","baseline"
"449",5,772,6,65,4,977,1,"Reward1","incongruent",1,"YA","baseline"
"450",5,772,6,66,3,1046,1,"Reward1","incongruent",0,"YA","baseline"
"451",5,772,6,67,4,1200,1,"Reward4","incongruent",0,"YA","baseline"
"452",5,772,6,68,3,1139,1,"Reward2","congruent",1,"YA","baseline"
"453",5,772,6,69,3,998,1,"Reward4","congruent",0,"YA","baseline"
"454",5,772,6,70,4,1184,1,"Reward1","incongruent",1,"YA","baseline"
"455",5,772,6,71,3,818,1,"Reward1","congruent",1,"YA","baseline"
"456",5,772,6,72,4,975,1,"Reward2","congruent",0,"YA","baseline"
"457",5,772,6,73,3,688,1,"Reward1","incongruent",0,"YA","baseline"
"458",5,772,6,74,3,1428,1,"Reward2","congruent",0,"YA","baseline"
"459",5,772,6,75,3,1411,1,"Reward2","incongruent",1,"YA","baseline"
"460",5,772,6,76,3,560,1,"Reward2","congruent",1,"YA","baseline"
"461",5,772,6,77,4,408,1,"Reward1","incongruent",0,"YA","baseline"
"462",5,772,6,78,4,910,1,"Reward1","incongruent",0,"YA","baseline"
"463",5,772,6,79,3,1003,1,"Reward4","incongruent",1,"YA","baseline"
"464",5,772,6,80,4,413,1,"Reward2","congruent",1,"YA","baseline"
"465",5,772,6,81,3,426,1,"Reward2","congruent",0,"YA","baseline"
"466",5,772,6,82,4,1001,1,"Reward2","incongruent",1,"YA","baseline"
"467",5,772,6,83,4,466,1,"Reward1","congruent",0,"YA","baseline"
"468",5,772,6,84,3,548,1,"Reward1","congruent",1,"YA","baseline"
"469",5,772,6,85,4,690,1,"Reward2","congruent",1,"YA","baseline"
"470",5,772,6,86,3,835,1,"Reward4","congruent",0,"YA","baseline"
"471",5,772,6,87,4,477,0,"Reward2","incongruent",0,"YA","baseline"
"472",5,772,6,88,4,695,1,"Reward1","congruent",1,"YA","baseline"
"473",5,772,6,89,3,791,1,"Reward1","incongruent",1,"YA","baseline"
"474",5,772,6,90,3,1191,1,"Reward4","incongruent",1,"YA","baseline"
"475",5,772,6,91,4,554,1,"Reward4","congruent",1,"YA","baseline"
"476",5,772,6,92,3,803,1,"Reward2","incongruent",1,"YA","baseline"
"477",5,772,6,93,3,603,1,"Reward1","congruent",0,"YA","baseline"
"478",5,772,6,94,4,640,1,"Reward4","congruent",0,"YA","baseline"
"479",5,772,6,95,4,836,1,"Reward1","congruent",0,"YA","baseline"
"480",5,772,6,96,3,886,1,"Reward4","congruent",1,"YA","baseline"
"481",6,1102,6,1,3,1775,1,"Reward4","congruent",0,"YA","baseline"
"482",6,1102,6,2,3,622,1,"Reward2","incongruent",1,"YA","baseline"
"483",6,1102,6,3,3,514,1,"Reward1","congruent",1,"YA","baseline"
"484",6,1102,6,4,4,1837,1,"Reward1","incongruent",1,"YA","baseline"
"485",6,1102,6,5,4,1577,1,"Reward4","congruent",1,"YA","baseline"
"486",6,1102,6,6,NA,0,0,"Reward2","congruent",0,"YA","baseline"
"487",6,1102,6,7,3,1620,1,"Reward1","congruent",1,"YA","baseline"
"488",6,1102,6,8,3,1928,1,"Reward4","incongruent",1,"YA","baseline"
"489",6,1102,6,9,NA,0,0,"Reward1","incongruent",0,"YA","baseline"
"490",6,1102,6,10,3,733,1,"Reward4","incongruent",1,"YA","baseline"
"491",6,1102,6,11,3,1272,1,"Reward1","congruent",0,"YA","baseline"
"492",6,1102,6,12,3,1432,0,"Reward2","congruent",1,"YA","baseline"
"493",6,1102,6,13,3,1836,1,"Reward1","congruent",0,"YA","baseline"
"494",6,1102,6,14,4,1348,1,"Reward1","congruent",0,"YA","baseline"
"495",6,1102,6,15,4,1439,0,"Reward2","congruent",0,"YA","baseline"
"496",6,1102,6,16,3,1834,1,"Reward2","incongruent",0,"YA","baseline"
"497",6,1102,6,17,3,1017,0,"Reward4","incongruent",0,"YA","baseline"
"498",6,1102,6,18,4,1135,1,"Reward4","incongruent",1,"YA","baseline"
"499",6,1102,6,19,4,1197,1,"Reward1","congruent",1,"YA","baseline"
"500",6,1102,6,20,4,1309,1,"Reward4","congruent",0,"YA","baseline"
"501",6,1102,6,21,NA,0,0,"Reward1","congruent",0,"YA","baseline"
"502",6,1102,6,22,3,1635,1,"Reward4","incongruent",0,"YA","baseline"
"503",6,1102,6,23,3,902,1,"Reward2","congruent",1,"YA","baseline"
"504",6,1102,6,24,4,1572,1,"Reward4","incongruent",0,"YA","baseline"
"505",6,1102,6,25,4,1341,1,"Reward1","congruent",0,"YA","baseline"
"506",6,1102,6,26,3,1475,1,"Reward4","incongruent",0,"YA","baseline"
"507",6,1102,6,27,3,1465,0,"Reward1","incongruent",1,"YA","baseline"
"508",6,1102,6,28,3,1695,1,"Reward4","congruent",0,"YA","baseline"
"509",6,1102,6,29,4,1256,1,"Reward2","incongruent",0,"YA","baseline"
"510",6,1102,6,30,3,787,1,"Reward4","congruent",1,"YA","baseline"
"511",6,1102,6,31,3,1131,1,"Reward2","incongruent",0,"YA","baseline"
"512",6,1102,6,32,3,1666,0,"Reward2","incongruent",1,"YA","baseline"
"513",6,1102,6,33,4,731,0,"Reward1","incongruent",1,"YA","baseline"
"514",6,1102,6,34,3,1207,1,"Reward4","incongruent",1,"YA","baseline"
"515",6,1102,6,35,4,1125,1,"Reward4","congruent",1,"YA","baseline"
"516",6,1102,6,36,4,922,1,"Reward4","congruent",0,"YA","baseline"
"517",6,1102,6,37,4,898,0,"Reward4","congruent",1,"YA","baseline"
"518",6,1102,6,38,3,634,1,"Reward1","incongruent",1,"YA","baseline"
"519",6,1102,6,39,3,1662,0,"Reward1","congruent",1,"YA","baseline"
"520",6,1102,6,40,4,901,1,"Reward2","congruent",0,"YA","baseline"
"521",6,1102,6,41,4,1048,0,"Reward2","incongruent",1,"YA","baseline"
"522",6,1102,6,42,4,720,1,"Reward2","incongruent",0,"YA","baseline"
"523",6,1102,6,43,3,1517,1,"Reward1","congruent",1,"YA","baseline"
"524",6,1102,6,44,3,1078,1,"Reward4","congruent",1,"YA","baseline"
"525",6,1102,6,45,4,763,1,"Reward4","incongruent",1,"YA","baseline"
"526",6,1102,6,46,3,1532,1,"Reward2","congruent",0,"YA","baseline"
"527",6,1102,6,47,4,1292,1,"Reward1","incongruent",0,"YA","baseline"
"528",6,1102,6,48,4,1136,1,"Reward1","incongruent",1,"YA","baseline"
"529",6,1102,6,49,3,1803,1,"Reward4","congruent",0,"YA","baseline"
"530",6,1102,6,50,3,1344,1,"Reward2","incongruent",1,"YA","baseline"
"531",6,1102,6,51,3,1509,1,"Reward2","incongruent",0,"YA","baseline"
"532",6,1102,6,52,4,1604,1,"Reward4","congruent",1,"YA","baseline"
"533",6,1102,6,53,3,1943,1,"Reward2","congruent",1,"YA","baseline"
"534",6,1102,6,54,NA,0,0,"Reward4","incongruent",0,"YA","baseline"
"535",6,1102,6,55,3,679,1,"Reward4","incongruent",1,"YA","baseline"
"536",6,1102,6,56,4,973,1,"Reward1","incongruent",0,"YA","baseline"
"537",6,1102,6,57,4,1193,1,"Reward2","incongruent",0,"YA","baseline"
"538",6,1102,6,58,3,726,1,"Reward2","congruent",0,"YA","baseline"
"539",6,1102,6,59,4,1385,1,"Reward2","congruent",1,"YA","baseline"
"540",6,1102,6,60,4,725,0,"Reward1","incongruent",0,"YA","baseline"
"541",6,1102,6,61,3,1707,0,"Reward2","incongruent",1,"YA","baseline"
"542",6,1102,6,62,3,877,1,"Reward4","incongruent",0,"YA","baseline"
"543",6,1102,6,63,4,800,1,"Reward4","incongruent",0,"YA","baseline"
"544",6,1102,6,64,3,1958,1,"Reward2","incongruent",0,"YA","baseline"
"545",6,1102,6,65,3,1762,1,"Reward1","incongruent",1,"YA","baseline"
"546",6,1102,6,66,4,1680,1,"Reward1","incongruent",0,"YA","baseline"
"547",6,1102,6,67,3,1157,1,"Reward4","incongruent",0,"YA","baseline"
"548",6,1102,6,68,4,722,1,"Reward2","congruent",1,"YA","baseline"
"549",6,1102,6,69,4,584,1,"Reward4","congruent",0,"YA","baseline"
"550",6,1102,6,70,4,931,0,"Reward1","incongruent",1,"YA","baseline"
"551",6,1102,6,71,4,570,1,"Reward1","congruent",1,"YA","baseline"
"552",6,1102,6,72,3,1494,1,"Reward2","congruent",0,"YA","baseline"
"553",6,1102,6,73,4,1102,1,"Reward1","incongruent",0,"YA","baseline"
"554",6,1102,6,74,4,1129,1,"Reward2","congruent",0,"YA","baseline"
"555",6,1102,6,75,3,1226,0,"Reward2","incongruent",1,"YA","baseline"
"556",6,1102,6,76,4,1317,1,"Reward2","congruent",1,"YA","baseline"
"557",6,1102,6,77,3,866,1,"Reward1","incongruent",0,"YA","baseline"
"558",6,1102,6,78,3,566,1,"Reward1","incongruent",0,"YA","baseline"
"559",6,1102,6,79,3,1518,0,"Reward4","incongruent",1,"YA","baseline"
"560",6,1102,6,80,3,1193,1,"Reward2","congruent",1,"YA","baseline"
"561",6,1102,6,81,4,882,1,"Reward2","congruent",0,"YA","baseline"
"562",6,1102,6,82,3,1568,1,"Reward2","incongruent",1,"YA","baseline"
"563",6,1102,6,83,3,799,1,"Reward1","congruent",0,"YA","baseline"
"564",6,1102,6,84,4,1711,1,"Reward1","congruent",1,"YA","baseline"
"565",6,1102,6,85,3,624,1,"Reward2","congruent",1,"YA","baseline"
"566",6,1102,6,86,3,1000,0,"Reward4","congruent",0,"YA","baseline"
"567",6,1102,6,87,4,1757,1,"Reward2","incongruent",0,"YA","baseline"
"568",6,1102,6,88,3,1119,1,"Reward1","congruent",1,"YA","baseline"
"569",6,1102,6,89,4,1168,1,"Reward1","incongruent",1,"YA","baseline"
"570",6,1102,6,90,4,687,1,"Reward4","incongruent",1,"YA","baseline"
"571",6,1102,6,91,3,1575,1,"Reward4","congruent",1,"YA","baseline"
"572",6,1102,6,92,4,1108,1,"Reward2","incongruent",1,"YA","baseline"
"573",6,1102,6,93,4,423,1,"Reward1","congruent",0,"YA","baseline"
"574",6,1102,6,94,3,1501,1,"Reward4","congruent",0,"YA","baseline"
"575",6,1102,6,95,3,797,1,"Reward1","congruent",0,"YA","baseline"
"576",6,1102,6,96,4,902,1,"Reward4","congruent",1,"YA","baseline"
"577",7,689,6,1,3,947,1,"Reward4","incongruent",0,"YA","baseline"
"578",7,689,6,2,4,1174,1,"Reward2","congruent",1,"YA","baseline"
"579",7,689,6,3,3,792,1,"Reward1","incongruent",1,"YA","baseline"
"580",7,689,6,4,3,621,1,"Reward1","congruent",1,"YA","baseline"
"581",7,689,6,5,4,827,1,"Reward4","incongruent",1,"YA","baseline"
"582",7,689,6,6,4,924,1,"Reward2","incongruent",0,"YA","baseline"
"583",7,689,6,7,4,580,1,"Reward1","incongruent",1,"YA","baseline"
"584",7,689,6,8,3,886,1,"Reward4","congruent",1,"YA","baseline"
"585",7,689,6,9,3,682,1,"Reward1","congruent",0,"YA","baseline"
"586",7,689,6,10,4,921,1,"Reward4","congruent",1,"YA","baseline"
"587",7,689,6,11,4,890,1,"Reward1","incongruent",0,"YA","baseline"
"588",7,689,6,12,4,939,1,"Reward2","incongruent",1,"YA","baseline"
"589",7,689,6,13,3,592,1,"Reward1","incongruent",0,"YA","baseline"
"590",7,689,6,14,4,809,1,"Reward1","incongruent",0,"YA","baseline"
"591",7,689,6,15,3,849,1,"Reward2","incongruent",0,"YA","baseline"
"592",7,689,6,16,3,668,1,"Reward2","congruent",0,"YA","baseline"
"593",7,689,6,17,4,1017,1,"Reward4","congruent",0,"YA","baseline"
"594",7,689,6,18,3,595,1,"Reward4","congruent",1,"YA","baseline"
"595",7,689,6,19,4,559,1,"Reward1","incongruent",1,"YA","baseline"
"596",7,689,6,20,3,1587,0,"Reward4","incongruent",0,"YA","baseline"
"597",7,689,6,21,4,1342,1,"Reward1","incongruent",0,"YA","baseline"
"598",7,689,6,22,3,719,1,"Reward4","congruent",0,"YA","baseline"
"599",7,689,6,23,4,570,1,"Reward2","incongruent",1,"YA","baseline"
"600",7,689,6,24,3,785,1,"Reward4","congruent",0,"YA","baseline"
"601",7,689,6,25,3,592,1,"Reward1","incongruent",0,"YA","baseline"
"602",7,689,6,26,4,1001,1,"Reward4","congruent",0,"YA","baseline"
"603",7,689,6,27,4,641,1,"Reward1","congruent",1,"YA","baseline"
"604",7,689,6,28,3,784,1,"Reward4","incongruent",0,"YA","baseline"
"605",7,689,6,29,4,1404,1,"Reward2","congruent",0,"YA","baseline"
"606",7,689,6,30,4,647,1,"Reward4","incongruent",1,"YA","baseline"
"607",7,689,6,31,4,710,1,"Reward2","congruent",0,"YA","baseline"
"608",7,689,6,32,4,1855,1,"Reward2","congruent",1,"YA","baseline"
"609",7,689,6,33,4,838,1,"Reward1","congruent",1,"YA","baseline"
"610",7,689,6,34,3,723,1,"Reward4","congruent",1,"YA","baseline"
"611",7,689,6,35,3,846,1,"Reward4","incongruent",1,"YA","baseline"
"612",7,689,6,36,3,651,1,"Reward4","incongruent",0,"YA","baseline"
"613",7,689,6,37,3,738,1,"Reward4","incongruent",1,"YA","baseline"
"614",7,689,6,38,4,918,1,"Reward1","congruent",1,"YA","baseline"
"615",7,689,6,39,4,900,1,"Reward1","incongruent",1,"YA","baseline"
"616",7,689,6,40,4,1119,1,"Reward2","incongruent",0,"YA","baseline"
"617",7,689,6,41,4,694,1,"Reward2","congruent",1,"YA","baseline"
"618",7,689,6,42,3,710,1,"Reward2","congruent",0,"YA","baseline"
"619",7,689,6,43,3,733,1,"Reward1","incongruent",1,"YA","baseline"
"620",7,689,6,44,4,688,1,"Reward4","incongruent",1,"YA","baseline"
"621",7,689,6,45,4,755,1,"Reward4","congruent",1,"YA","baseline"
"622",7,689,6,46,3,1196,1,"Reward2","incongruent",0,"YA","baseline"
"623",7,689,6,47,4,1346,1,"Reward1","congruent",0,"YA","baseline"
"624",7,689,6,48,NA,0,0,"Reward1","congruent",1,"YA","baseline"
"625",7,689,6,49,NA,0,0,"Reward4","incongruent",0,"YA","baseline"
"626",7,689,6,50,3,968,1,"Reward2","congruent",1,"YA","baseline"
"627",7,689,6,51,3,839,1,"Reward2","congruent",0,"YA","baseline"
"628",7,689,6,52,3,600,1,"Reward4","incongruent",1,"YA","baseline"
"629",7,689,6,53,3,1157,1,"Reward2","incongruent",1,"YA","baseline"
"630",7,689,6,54,4,732,1,"Reward4","congruent",0,"YA","baseline"
"631",7,689,6,55,4,758,1,"Reward4","congruent",1,"YA","baseline"
"632",7,689,6,56,3,1093,1,"Reward1","congruent",0,"YA","baseline"
"633",7,689,6,57,3,648,1,"Reward2","congruent",0,"YA","baseline"
"634",7,689,6,58,4,660,1,"Reward2","incongruent",0,"YA","baseline"
"635",7,689,6,59,4,613,1,"Reward2","incongruent",1,"YA","baseline"
"636",7,689,6,60,3,568,1,"Reward1","congruent",0,"YA","baseline"
"637",7,689,6,61,3,579,1,"Reward2","congruent",1,"YA","baseline"
"638",7,689,6,62,4,687,1,"Reward4","congruent",0,"YA","baseline"
"639",7,689,6,63,3,510,1,"Reward4","congruent",0,"YA","baseline"
"640",7,689,6,64,4,686,1,"Reward2","congruent",0,"YA","baseline"
"641",7,689,6,65,3,896,1,"Reward1","congruent",1,"YA","baseline"
"642",7,689,6,66,4,591,1,"Reward1","congruent",0,"YA","baseline"
"643",7,689,6,67,3,718,1,"Reward4","congruent",0,"YA","baseline"
"644",7,689,6,68,3,511,1,"Reward2","incongruent",1,"YA","baseline"
"645",7,689,6,69,3,529,1,"Reward4","incongruent",0,"YA","baseline"
"646",7,689,6,70,3,1260,1,"Reward1","congruent",1,"YA","baseline"
"647",7,689,6,71,3,667,1,"Reward1","incongruent",1,"YA","baseline"
"648",7,689,6,72,4,1054,1,"Reward2","incongruent",0,"YA","baseline"
"649",7,689,6,73,3,729,1,"Reward1","congruent",0,"YA","baseline"
"650",7,689,6,74,3,924,1,"Reward2","incongruent",0,"YA","baseline"
"651",7,689,6,75,4,1319,1,"Reward2","congruent",1,"YA","baseline"
"652",7,689,6,76,3,832,1,"Reward2","incongruent",1,"YA","baseline"
"653",7,689,6,77,4,1177,1,"Reward1","congruent",0,"YA","baseline"
"654",7,689,6,78,4,718,1,"Reward1","congruent",0,"YA","baseline"
"655",7,689,6,79,3,746,0,"Reward4","congruent",1,"YA","baseline"
"656",7,689,6,80,4,1036,1,"Reward2","incongruent",1,"YA","baseline"
"657",7,689,6,81,3,616,1,"Reward2","incongruent",0,"YA","baseline"
"658",7,689,6,82,3,1064,1,"Reward2","congruent",1,"YA","baseline"
"659",7,689,6,83,3,815,1,"Reward1","incongruent",0,"YA","baseline"
"660",7,689,6,84,3,1049,1,"Reward1","incongruent",1,"YA","baseline"
"661",7,689,6,85,3,922,1,"Reward2","incongruent",1,"YA","baseline"
"662",7,689,6,86,4,904,1,"Reward4","incongruent",0,"YA","baseline"
"663",7,689,6,87,4,797,1,"Reward2","congruent",0,"YA","baseline"
"664",7,689,6,88,4,843,1,"Reward1","incongruent",1,"YA","baseline"
"665",7,689,6,89,4,945,1,"Reward1","congruent",1,"YA","baseline"
"666",7,689,6,90,3,1011,1,"Reward4","congruent",1,"YA","baseline"
"667",7,689,6,91,3,644,1,"Reward4","incongruent",1,"YA","baseline"
"668",7,689,6,92,3,1347,1,"Reward2","congruent",1,"YA","baseline"
"669",7,689,6,93,3,715,1,"Reward1","incongruent",0,"YA","baseline"
"670",7,689,6,94,4,689,1,"Reward4","incongruent",0,"YA","baseline"
"671",7,689,6,95,4,723,1,"Reward1","incongruent",0,"YA","baseline"
"672",7,689,6,96,4,906,1,"Reward4","incongruent",1,"YA","baseline"
"673",8,592,6,1,4,560,1,"Reward4","incongruent",0,"YA","baseline"
"674",8,592,6,2,3,536,1,"Reward2","congruent",1,"YA","baseline"
"675",8,592,6,3,4,632,1,"Reward1","incongruent",1,"YA","baseline"
"676",8,592,6,4,4,709,1,"Reward1","congruent",1,"YA","baseline"
"677",8,592,6,5,3,719,1,"Reward4","incongruent",1,"YA","baseline"
