,subID,group,block,critRT,Trial,Resp,RT,ACC,rewType,moneyearned,congruent,taskswitch
7471,35,YA,9,765,79,3,730,1,Reward1,0.01,congruent,1
7472,35,YA,9,765,80,4,430,1,Reward4,0.04,congruent,0
7473,35,YA,9,765,81,3,569,1,Reward1,0.01,incongruent,0
7474,35,YA,9,765,82,3,507,1,Reward4,0.04,incongruent,0
7475,35,YA,9,765,83,3,474,0,Reward4,0,incongruent,0
7476,35,YA,9,765,84,4,533,1,Reward2,0.02,incongruent,0
7477,35,YA,9,765,85,3,419,1,Reward1,0.01,congruent,1
7478,35,YA,9,765,86,3,632,1,Reward4,0.04,congruent,1
7479,35,YA,9,765,87,3,455,0,Reward1,0,incongruent,1
7480,35,YA,9,765,88,3,416,1,Reward4,0.04,incongruent,0
7481,35,YA,9,765,89,3,523,1,Reward2,0.02,congruent,0
7482,35,YA,9,765,90,3,389,0,Reward1,0,congruent,0
7483,35,YA,9,765,91,3,658,0,Reward4,0,congruent,1
7484,35,YA,9,765,92,3,390,0,Reward2,0,incongruent,0
7485,35,YA,9,765,93,4,568,1,Reward1,0.01,congruent,0
7486,35,YA,9,765,94,4,529,0,Reward1,0,incongruent,0
7487,35,YA,9,765,95,3,639,1,Reward4,0.04,incongruent,1
7488,35,YA,9,765,96,4,555,1,Reward1,0.01,incongruent,0
7489,36,YA,7,671,1,4,447,1,Reward2,0.02,incongruent,0
7490,36,YA,7,671,2,3,474,1,Reward2,0.02,congruent,0
7491,36,YA,7,671,3,3,609,0,Reward2,0,incongruent,1
7492,36,YA,7,671,4,4,693,1,Reward2,0,congruent,0
7493,36,YA,7,671,5,3,1070,1,Reward4,0,congruent,0
7494,36,YA,7,671,6,3,616,1,Reward2,0.02,incongruent,1
7495,36,YA,7,671,7,4,528,1,Reward4,0.04,incongruent,0
7496,36,YA,7,671,8,4,538,1,Reward1,0.01,congruent,0
7497,36,YA,7,671,9,3,499,1,Reward2,0.02,congruent,0
7498,36,YA,7,671,10,3,653,1,Reward1,0.01,incongruent,1
7499,36,YA,7,671,11,4,601,1,Reward1,0.01,incongruent,1
7500,36,YA,7,671,12,3,686,1,Reward2,0,congruent,1
7501,36,YA,7,671,13,3,694,1,Reward1,0,incongruent,0
7502,36,YA,7,671,14,3,541,1,Reward4,0.04,incongruent,0
7503,36,YA,7,671,15,4,357,1,Reward2,0.02,incongruent,0
7504,36,YA,7,671,16,4,433,1,Reward4,0.04,congruent,0
7505,36,YA,7,671,17,3,665,1,Reward2,0.02,congruent,1
7506,36,YA,7,671,18,3,534,1,Reward4,0.04,congruent,0
7507,36,YA,7,671,19,3,531,1,Reward2,0.02,incongruent,0
7508,36,YA,7,671,20,4,575,1,Reward4,0.04,incongruent,0
7509,36,YA,7,671,21,3,512,0,Reward1,0,incongruent,1
7510,36,YA,7,671,22,3,573,1,Reward1,0.01,incongruent,0
7511,36,YA,7,671,23,4,539,1,Reward2,0.02,incongruent,0
7512,36,YA,7,671,24,4,814,1,Reward4,0,congruent,1
7513,36,YA,7,671,25,4,615,1,Reward4,0.04,incongruent,1
7514,36,YA,7,671,26,3,644,1,Reward2,0.02,incongruent,0
7515,36,YA,7,671,27,4,671,1,Reward1,0,incongruent,1
7516,36,YA,7,671,28,4,657,1,Reward2,0.02,congruent,1
7517,36,YA,7,671,29,4,730,1,Reward2,0,congruent,0
7518,36,YA,7,671,30,4,463,1,Reward1,0.01,congruent,0
7519,36,YA,7,671,31,3,377,0,Reward2,0,incongruent,1
7520,36,YA,7,671,32,3,725,1,Reward1,0,congruent,1
7521,36,YA,7,671,33,3,548,1,Reward4,0.04,incongruent,0
7522,36,YA,7,671,34,3,1146,1,Reward2,0,incongruent,1
7523,36,YA,7,671,35,4,387,1,Reward4,0.04,congruent,1
7524,36,YA,7,671,36,4,534,1,Reward4,0.04,incongruent,1
7525,36,YA,7,671,37,3,716,1,Reward4,0,congruent,1
7526,36,YA,7,671,38,3,599,1,Reward2,0.02,congruent,0
7527,36,YA,7,671,39,3,800,1,Reward1,0,congruent,0
7528,36,YA,7,671,40,3,560,1,Reward4,0.04,congruent,0
7529,36,YA,7,671,41,3,564,1,Reward4,0.04,incongruent,1
7530,36,YA,7,671,42,4,416,1,Reward1,0.01,incongruent,1
7531,36,YA,7,671,43,4,494,1,Reward1,0.01,incongruent,0
7532,36,YA,7,671,44,3,547,1,Reward1,0.01,congruent,1
7533,36,YA,7,671,45,4,383,1,Reward2,0.02,congruent,0
7534,36,YA,7,671,46,3,1146,1,Reward4,0,incongruent,0
7535,36,YA,7,671,47,4,399,1,Reward4,0.04,congruent,0
7536,36,YA,7,671,48,3,578,0,Reward1,0,congruent,1
7537,36,YA,7,671,49,4,617,1,Reward4,0.04,incongruent,0
7538,36,YA,7,671,50,3,622,0,Reward4,0,congruent,1
7539,36,YA,7,671,51,3,595,1,Reward2,0.02,congruent,1
7540,36,YA,7,671,52,3,528,1,Reward2,0.02,congruent,0
7541,36,YA,7,671,53,3,780,1,Reward1,0,congruent,1
7542,36,YA,7,671,54,4,575,1,Reward4,0.04,congruent,1
7543,36,YA,7,671,55,4,450,1,Reward2,0.02,incongruent,1
7544,36,YA,7,671,56,3,578,1,Reward4,0.04,incongruent,1
7545,36,YA,7,671,57,4,467,1,Reward1,0.01,incongruent,0
7546,36,YA,7,671,58,3,438,1,Reward4,0.04,congruent,1
7547,36,YA,7,671,59,3,845,1,Reward2,0,incongruent,1
7548,36,YA,7,671,60,4,465,1,Reward2,0.02,congruent,1
7549,36,YA,7,671,61,3,491,0,Reward2,0,congruent,1
7550,36,YA,7,671,62,3,758,1,Reward2,0,incongruent,0
7551,36,YA,7,671,63,4,482,1,Reward1,0.01,congruent,0
7552,36,YA,7,671,64,4,750,1,Reward1,0,congruent,1
7553,36,YA,7,671,65,3,457,1,Reward4,0.04,congruent,1
7554,36,YA,7,671,66,4,510,1,Reward1,0.01,congruent,1
7555,36,YA,7,671,67,4,648,1,Reward1,0.01,incongruent,0
7556,36,YA,7,671,68,4,451,1,Reward2,0.02,incongruent,1
7557,36,YA,7,671,69,3,447,1,Reward1,0.01,incongruent,1
7558,36,YA,7,671,70,3,484,1,Reward1,0.01,incongruent,0
7559,36,YA,7,671,71,4,382,1,Reward2,0.02,incongruent,0
7560,36,YA,7,671,72,3,446,1,Reward4,0.04,incongruent,1
7561,36,YA,7,671,73,4,505,1,Reward4,0.04,incongruent,1
7562,36,YA,7,671,74,3,571,0,Reward4,0,incongruent,1
7563,36,YA,7,671,75,3,689,1,Reward1,0,incongruent,1
7564,36,YA,7,671,76,3,472,1,Reward4,0.04,congruent,0
7565,36,YA,7,671,77,3,544,1,Reward2,0.02,incongruent,1
7566,36,YA,7,671,78,4,516,1,Reward4,0.04,incongruent,0
7567,36,YA,7,671,79,3,549,1,Reward1,0.01,congruent,0
7568,36,YA,7,671,80,3,500,1,Reward4,0.04,congruent,1
7569,36,YA,7,671,81,4,746,1,Reward2,0,incongruent,0
7570,36,YA,7,671,82,4,474,1,Reward1,0.01,incongruent,0
7571,36,YA,7,671,83,3,823,1,Reward1,0,congruent,0
7572,36,YA,7,671,84,4,442,1,Reward4,0.04,congruent,0
7573,36,YA,7,671,85,4,702,1,Reward1,0,congruent,0
7574,36,YA,7,671,86,3,575,1,Reward1,0.01,congruent,1
7575,36,YA,7,671,87,3,557,1,Reward4,0.04,incongruent,1
7576,36,YA,7,671,88,3,492,1,Reward1,0.01,congruent,0
7577,36,YA,7,671,89,3,630,1,Reward1,0.01,incongruent,1
7578,36,YA,7,671,90,4,403,1,Reward2,0.02,congruent,1
7579,36,YA,7,671,91,3,454,1,Reward1,0.01,incongruent,0
7580,36,YA,7,671,92,4,566,1,Reward2,0.02,congruent,0
7581,36,YA,7,671,93,3,394,0,Reward1,0,congruent,1
7582,36,YA,7,671,94,4,485,1,Reward4,0.04,congruent,0
7583,36,YA,7,671,95,3,503,1,Reward2,0.02,congruent,1
7584,36,YA,7,671,96,3,471,1,Reward4,0.04,incongruent,0
7585,36,YA,8,671,1,3,957,1,Reward2,0,congruent,0
7586,36,YA,8,671,2,4,482,1,Reward1,0.01,incongruent,0
7587,36,YA,8,671,3,3,500,1,Reward1,0.01,congruent,1
7588,36,YA,8,671,4,3,572,1,Reward4,0.04,incongruent,0
7589,36,YA,8,671,5,4,515,1,Reward2,0.02,incongruent,1
7590,36,YA,8,671,6,3,534,1,Reward4,0.04,congruent,1
7591,36,YA,8,671,7,4,826,0,Reward1,0,congruent,1
7592,36,YA,8,671,8,3,469,1,Reward4,0.04,congruent,1
7593,36,YA,8,671,9,4,853,1,Reward1,0,congruent,1
7594,36,YA,8,671,10,4,463,1,Reward2,0.02,congruent,1
7595,36,YA,8,671,11,4,420,1,Reward4,0.04,incongruent,1
7596,36,YA,8,671,12,3,605,1,Reward4,0.04,congruent,0
7597,36,YA,8,671,13,4,743,1,Reward2,0,congruent,0
7598,36,YA,8,671,14,4,364,1,Reward4,0.04,congruent,0
7599,36,YA,8,671,15,4,413,1,Reward1,0.01,congruent,0
7600,36,YA,8,671,16,3,579,1,Reward2,0.02,incongruent,0
7601,36,YA,8,671,17,3,539,1,Reward4,0.04,incongruent,1
7602,36,YA,8,671,18,3,517,1,Reward2,0.02,incongruent,1
7603,36,YA,8,671,19,3,497,1,Reward1,0.01,incongruent,1
7604,36,YA,8,671,20,3,438,1,Reward4,0.04,incongruent,0
7605,36,YA,8,671,21,3,421,1,Reward1,0.01,incongruent,0
7606,36,YA,8,671,22,3,535,1,Reward4,0.04,incongruent,1
7607,36,YA,8,671,23,3,479,1,Reward4,0.04,incongruent,0
7608,36,YA,8,671,24,3,828,1,Reward2,0,incongruent,1
7609,36,YA,8,671,25,4,341,1,Reward4,0.04,incongruent,0
7610,36,YA,8,671,26,3,541,1,Reward2,0.02,incongruent,1
7611,36,YA,8,671,27,3,494,1,Reward1,0.01,congruent,0
7612,36,YA,8,671,28,3,551,1,Reward2,0.02,incongruent,0
7613,36,YA,8,671,29,4,508,1,Reward2,0.02,incongruent,0
7614,36,YA,8,671,30,3,482,1,Reward2,0.02,congruent,1
7615,36,YA,8,671,31,4,359,1,Reward4,0.04,congruent,1
7616,36,YA,8,671,32,3,744,0,Reward4,0,congruent,1
7617,36,YA,8,671,33,4,493,1,Reward2,0.02,congruent,1
7618,36,YA,8,671,34,4,500,1,Reward1,0.01,incongruent,1
7619,36,YA,8,671,35,4,496,1,Reward4,0.04,congruent,0
7620,36,YA,8,671,36,4,917,1,Reward1,0,incongruent,1
7621,36,YA,8,671,37,4,444,1,Reward4,0.04,incongruent,0
7622,36,YA,8,671,38,3,513,1,Reward1,0.01,congruent,1
7623,36,YA,8,671,39,3,485,1,Reward2,0.02,congruent,0
7624,36,YA,8,671,40,3,529,1,Reward4,0.04,congruent,0
7625,36,YA,8,671,41,3,461,1,Reward2,0.02,incongruent,0
7626,36,YA,8,671,42,3,534,1,Reward1,0.01,incongruent,1
7627,36,YA,8,671,43,3,430,1,Reward2,0.02,congruent,1
7628,36,YA,8,671,44,3,475,1,Reward4,0.04,congruent,1
7629,36,YA,8,671,45,4,556,1,Reward2,0.02,incongruent,1
7630,36,YA,8,671,46,4,488,1,Reward1,0.01,incongruent,1
7631,36,YA,8,671,47,4,419,1,Reward2,0.02,congruent,0
7632,36,YA,8,671,48,4,453,1,Reward1,0.01,incongruent,0
7633,36,YA,8,671,49,4,384,1,Reward4,0.04,congruent,0
7634,36,YA,8,671,50,4,507,1,Reward4,0.04,incongruent,0
7635,36,YA,8,671,51,4,390,1,Reward1,0.01,incongruent,1
7636,36,YA,8,671,52,4,418,1,Reward1,0.01,congruent,0
7637,36,YA,8,671,53,4,574,1,Reward2,0.02,incongruent,0
7638,36,YA,8,671,54,4,558,1,Reward1,0.01,congruent,0
7639,36,YA,8,671,55,3,573,1,Reward2,0.02,congruent,0
7640,36,YA,8,671,56,3,492,1,Reward2,0.02,congruent,1
7641,36,YA,8,671,57,3,454,1,Reward1,0.01,congruent,0
7642,36,YA,8,671,58,3,491,1,Reward2,0.02,congruent,0
7643,36,YA,8,671,59,3,545,1,Reward4,0.04,incongruent,1
7644,36,YA,8,671,60,4,474,1,Reward1,0.01,incongruent,0
7645,36,YA,8,671,61,3,587,0,Reward2,0,congruent,1
7646,36,YA,8,671,62,4,368,1,Reward2,0.02,congruent,1
7647,36,YA,8,671,63,4,419,1,Reward2,0.02,congruent,0
7648,36,YA,8,671,64,4,666,1,Reward4,0.04,congruent,0
7649,36,YA,8,671,65,4,546,1,Reward4,0.04,congruent,1
7650,36,YA,8,671,66,3,506,1,Reward4,0.04,congruent,0
7651,36,YA,8,671,67,4,602,1,Reward1,0.01,congruent,1
7652,36,YA,8,671,68,4,679,1,Reward2,0,congruent,0
7653,36,YA,8,671,69,3,587,1,Reward1,0.01,incongruent,1
7654,36,YA,8,671,70,4,397,1,Reward2,0.02,incongruent,1
7655,36,YA,8,671,71,3,678,1,Reward4,0,incongruent,1
7656,36,YA,8,671,72,4,347,1,Reward4,0.04,congruent,1
7657,36,YA,8,671,73,3,499,1,Reward4,0.04,congruent,0
7658,36,YA,8,671,74,4,604,1,Reward2,0.02,incongruent,1
7659,36,YA,8,671,75,4,521,1,Reward4,0.04,incongruent,1
7660,36,YA,8,671,76,3,665,1,Reward2,0.02,congruent,1
7661,36,YA,8,671,77,3,715,1,Reward4,0,incongruent,0
7662,36,YA,8,671,78,4,556,1,Reward4,0.04,incongruent,1
7663,36,YA,8,671,79,3,484,1,Reward4,0.04,congruent,1
7664,36,YA,8,671,80,3,502,1,Reward1,0.01,incongruent,1
7665,36,YA,8,671,81,4,375,1,Reward4,0.04,incongruent,1
7666,36,YA,8,671,82,3,506,1,Reward1,0.01,incongruent,0
7667,36,YA,8,671,83,3,518,1,Reward1,0.01,incongruent,0
7668,36,YA,8,671,84,4,577,1,Reward2,0.02,incongruent,0
7669,36,YA,8,671,85,4,649,1,Reward1,0.01,congruent,0
7670,36,YA,8,671,86,4,386,1,Reward1,0.01,congruent,1
7671,36,YA,8,671,87,3,611,0,Reward1,0,congruent,1
7672,36,YA,8,671,88,3,502,1,Reward2,0.02,incongruent,1
7673,36,YA,8,671,89,4,418,1,Reward1,0.01,incongruent,0
7674,36,YA,8,671,90,3,514,1,Reward1,0.01,congruent,0
7675,36,YA,8,671,91,4,454,1,Reward2,0.02,incongruent,0
7676,36,YA,8,671,92,3,583,1,Reward1,0.01,incongruent,0
7677,36,YA,8,671,93,3,439,1,Reward1,0.01,congruent,0
7678,36,YA,8,671,94,4,435,1,Reward4,0.04,incongruent,0
7679,36,YA,8,671,95,3,347,1,Reward2,0.02,incongruent,0
7680,36,YA,8,671,96,3,636,1,Reward1,0.01,congruent,1
7681,36,YA,9,671,1,4,500,1,Reward1,0.01,congruent,0
7682,36,YA,9,671,2,3,529,1,Reward1,0.01,congruent,1
7683,36,YA,9,671,3,4,367,1,Reward1,0.01,incongruent,1
7684,36,YA,9,671,4,3,606,1,Reward1,0.01,incongruent,1
7685,36,YA,9,671,5,3,588,1,Reward2,0.02,congruent,0
7686,36,YA,9,671,6,3,580,1,Reward1,0.01,incongruent,0
7687,36,YA,9,671,7,4,580,1,Reward2,0.02,congruent,0
7688,36,YA,9,671,8,4,525,1,Reward4,0.04,incongruent,1
7689,36,YA,9,671,9,4,422,1,Reward2,0.02,congruent,1
7690,36,YA,9,671,10,4,526,1,Reward2,0.02,congruent,0
7691,36,YA,9,671,11,3,539,1,Reward1,0.01,incongruent,0
7692,36,YA,9,671,12,3,587,1,Reward2,0.02,congruent,1
7693,36,YA,9,671,13,4,462,1,Reward4,0.04,incongruent,0
7694,36,YA,9,671,14,3,481,1,Reward2,0.02,incongruent,1
7695,36,YA,9,671,15,4,471,1,Reward1,0.01,congruent,1
7696,36,YA,9,671,16,3,425,1,Reward1,0.01,congruent,0
7697,36,YA,9,671,17,3,461,1,Reward4,0.04,incongruent,0
7698,36,YA,9,671,18,4,462,1,Reward2,0.02,congruent,1
7699,36,YA,9,671,19,3,417,1,Reward4,0.04,incongruent,1
7700,36,YA,9,671,20,4,657,0,Reward1,0,incongruent,1
7701,36,YA,9,671,21,4,479,1,Reward2,0.02,incongruent,1
7702,36,YA,9,671,22,3,389,1,Reward4,0.04,congruent,0
7703,36,YA,9,671,23,4,390,1,Reward2,0.02,incongruent,1
7704,36,YA,9,671,24,3,524,1,Reward2,0.02,congruent,0
7705,36,YA,9,671,25,4,433,1,Reward1,0.01,congruent,0
7706,36,YA,9,671,26,3,420,1,Reward1,0.01,congruent,1
7707,36,YA,9,671,27,4,445,1,Reward4,0.04,congruent,1
7708,36,YA,9,671,28,3,577,1,Reward4,0.04,incongruent,1
7709,36,YA,9,671,29,3,536,1,Reward2,0.02,incongruent,1
7710,36,YA,9,671,30,3,669,1,Reward4,0.04,congruent,0
7711,36,YA,9,671,31,4,465,1,Reward2,0.02,congruent,1
7712,36,YA,9,671,32,3,470,1,Reward2,0.02,congruent,0
7713,36,YA,9,671,33,3,429,1,Reward4,0.04,incongruent,1
7714,36,YA,9,671,34,3,630,1,Reward4,0.04,congruent,1
7715,36,YA,9,671,35,4,475,1,Reward4,0.04,incongruent,1
7716,36,YA,9,671,36,3,391,1,Reward2,0.02,incongruent,1
7717,36,YA,9,671,37,3,468,1,Reward4,0.04,congruent,1
7718,36,YA,9,671,38,4,859,1,Reward4,0,congruent,0
7719,36,YA,9,671,39,3,377,1,Reward4,0.04,congruent,1
7720,36,YA,9,671,40,4,478,1,Reward4,0.04,congruent,0
7721,36,YA,9,671,41,3,503,1,Reward2,0.02,incongruent,0
7722,36,YA,9,671,42,4,531,1,Reward1,0.01,incongruent,1
7723,36,YA,9,671,43,4,442,1,Reward4,0.04,incongruent,0
7724,36,YA,9,671,44,4,488,1,Reward2,0.02,incongruent,0
7725,36,YA,9,671,45,3,417,1,Reward1,0.01,congruent,1
7726,36,YA,9,671,46,4,504,1,Reward1,0.01,congruent,0
7727,36,YA,9,671,47,4,473,1,Reward2,0.02,incongruent,1
7728,36,YA,9,671,48,3,618,1,Reward1,0.01,congruent,0
7729,36,YA,9,671,49,3,457,1,Reward2,0.02,congruent,1
7730,36,YA,9,671,50,3,398,1,Reward1,0.01,incongruent,0
7731,36,YA,9,671,51,4,446,1,Reward4,0.04,incongruent,1
7732,36,YA,9,671,52,4,487,1,Reward4,0.04,congruent,0
7733,36,YA,9,671,53,4,775,1,Reward2,0,congruent,1
7734,36,YA,9,671,54,3,384,1,Reward1,0.01,congruent,1
7735,36,YA,9,671,55,4,512,1,Reward1,0.01,incongruent,1
7736,36,YA,9,671,56,4,464,1,Reward1,0.01,incongruent,0
7737,36,YA,9,671,57,3,467,1,Reward4,0.04,incongruent,0
7738,36,YA,9,671,58,4,476,1,Reward1,0.01,congruent,1
7739,36,YA,9,671,59,4,542,1,Reward2,0.02,incongruent,1
7740,36,YA,9,671,60,4,457,1,Reward2,0.02,congruent,0
7741,36,YA,9,671,61,3,501,1,Reward4,0.04,incongruent,1
7742,36,YA,9,671,62,3,500,1,Reward4,0.04,incongruent,0
7743,36,YA,9,671,63,3,602,1,Reward1,0.01,incongruent,1
7744,36,YA,9,671,64,4,411,1,Reward2,0.02,incongruent,0
7745,36,YA,9,671,65,4,413,1,Reward2,0.02,incongruent,0
7746,36,YA,9,671,66,3,487,0,Reward1,0,incongruent,1
7747,36,YA,9,671,67,4,400,1,Reward1,0.01,congruent,0
7748,36,YA,9,671,68,4,454,1,Reward2,0.02,incongruent,0
7749,36,YA,9,671,69,3,533,1,Reward2,0.02,incongruent,1
7750,36,YA,9,671,70,3,528,1,Reward2,0.02,incongruent,0
7751,36,YA,9,671,71,3,451,1,Reward4,0.04,congruent,0
7752,36,YA,9,671,72,3,382,1,Reward2,0.02,congruent,1
7753,36,YA,9,671,73,4,361,1,Reward4,0.04,congruent,1
7754,36,YA,9,671,74,3,452,1,Reward2,0.02,congruent,1
7755,36,YA,9,671,75,4,381,1,Reward4,0.04,congruent,1
7756,36,YA,9,671,76,4,577,1,Reward1,0.01,incongruent,0
7757,36,YA,9,671,77,3,417,1,Reward2,0.02,congruent,0
7758,36,YA,9,671,78,4,384,1,Reward4,0.04,congruent,0
7759,36,YA,9,671,79,4,378,1,Reward1,0.01,congruent,1
7760,36,YA,9,671,80,3,590,1,Reward4,0.04,congruent,0
7761,36,YA,9,671,81,4,453,1,Reward1,0.01,incongruent,0
7762,36,YA,9,671,82,4,513,1,Reward4,0.04,incongruent,0
7763,36,YA,9,671,83,3,318,1,Reward4,0.04,incongruent,0
7764,36,YA,9,671,84,3,420,1,Reward2,0.02,incongruent,0
7765,36,YA,9,671,85,4,371,1,Reward1,0.01,congruent,1
7766,36,YA,9,671,86,4,351,1,Reward4,0.04,congruent,1
7767,36,YA,9,671,87,3,632,1,Reward1,0.01,incongruent,1
7768,36,YA,9,671,88,4,364,1,Reward4,0.04,incongruent,0
7769,36,YA,9,671,89,4,448,1,Reward2,0.02,congruent,0
7770,36,YA,9,671,90,3,633,1,Reward1,0.01,congruent,0
7771,36,YA,9,671,91,3,636,1,Reward4,0.04,congruent,1
7772,36,YA,9,671,92,3,490,1,Reward2,0.02,incongruent,0
7773,36,YA,9,671,93,3,467,1,Reward1,0.01,congruent,0
7774,36,YA,9,671,94,4,499,1,Reward1,0.01,incongruent,0
7775,36,YA,9,671,95,4,423,1,Reward4,0.04,incongruent,1
7776,36,YA,9,671,96,3,448,1,Reward1,0.01,incongruent,0
7777,37,YA,7,437,1,4,485,1,Reward2,0,congruent,0
7778,37,YA,7,437,2,3,430,1,Reward2,0.02,incongruent,0
7779,37,YA,7,437,3,3,366,1,Reward2,0.02,congruent,1
7780,37,YA,7,437,4,3,464,1,Reward2,0,incongruent,0
7781,37,YA,7,437,5,4,543,1,Reward4,0,incongruent,0
7782,37,YA,7,437,6,3,334,1,Reward2,0.02,congruent,1
7783,37,YA,7,437,7,4,646,1,Reward4,0,congruent,0
7784,37,YA,7,437,8,4,463,1,Reward1,0,incongruent,0
7785,37,YA,7,437,9,4,361,0,Reward2,0,incongruent,0
7786,37,YA,7,437,10,4,683,1,Reward1,0,congruent,1
7787,37,YA,7,437,11,3,473,0,Reward1,0,congruent,1
7788,37,YA,7,437,12,4,364,1,Reward2,0.02,incongruent,1
7789,37,YA,7,437,13,4,372,1,Reward1,0.01,congruent,0
7790,37,YA,7,437,14,4,674,1,Reward4,0,congruent,0
7791,37,YA,7,437,15,3,313,1,Reward2,0.02,congruent,0
7792,37,YA,7,437,16,3,344,1,Reward4,0.04,incongruent,0
7793,37,YA,7,437,17,3,387,1,Reward2,0.02,incongruent,1
7794,37,YA,7,437,18,4,383,0,Reward4,0,incongruent,0
7795,37,YA,7,437,19,3,442,1,Reward2,0,congruent,0
7796,37,YA,7,437,20,3,344,0,Reward4,0,congruent,0
7797,37,YA,7,437,21,3,301,1,Reward1,0.01,congruent,1
7798,37,YA,7,437,22,3,586,0,Reward1,0,congruent,0
7799,37,YA,7,437,23,3,444,1,Reward2,0,congruent,0
7800,37,YA,7,437,24,3,382,0,Reward4,0,incongruent,1
7801,37,YA,7,437,25,3,473,1,Reward4,0,congruent,1
7802,37,YA,7,437,26,3,375,0,Reward2,0,congruent,0
7803,37,YA,7,437,27,4,429,1,Reward1,0.01,congruent,1
7804,37,YA,7,437,28,3,298,1,Reward2,0.02,incongruent,1
7805,37,YA,7,437,29,3,356,1,Reward2,0.02,incongruent,0
7806,37,YA,7,437,30,3,250,1,Reward1,0.01,incongruent,0
7807,37,YA,7,437,31,4,342,1,Reward2,0.02,congruent,1
7808,37,YA,7,437,32,4,394,1,Reward1,0.01,incongruent,1
7809,37,YA,7,437,33,4,386,1,Reward4,0.04,congruent,0
7810,37,YA,7,437,34,3,370,1,Reward2,0.02,congruent,1
7811,37,YA,7,437,35,4,322,0,Reward4,0,incongruent,1
7812,37,YA,7,437,36,4,432,1,Reward4,0.04,congruent,1
7813,37,YA,7,437,37,4,346,1,Reward4,0.04,incongruent,1
7814,37,YA,7,437,38,4,351,1,Reward2,0.02,incongruent,0
7815,37,YA,7,437,39,4,410,1,Reward1,0.01,incongruent,0
7816,37,YA,7,437,40,4,401,1,Reward4,0.04,incongruent,0
7817,37,YA,7,437,41,3,413,1,Reward4,0.04,congruent,1
7818,37,YA,7,437,42,3,343,1,Reward1,0.01,congruent,1
7819,37,YA,7,437,43,4,375,0,Reward1,0,congruent,0
7820,37,YA,7,437,44,3,420,1,Reward1,0.01,incongruent,1
7821,37,YA,7,437,45,4,938,1,Reward2,0,incongruent,0
7822,37,YA,7,437,46,3,860,1,Reward4,0,congruent,0
7823,37,YA,7,437,47,4,520,1,Reward4,0,incongruent,0
7824,37,YA,7,437,48,3,346,1,Reward1,0.01,incongruent,1
7825,37,YA,7,437,49,3,323,1,Reward4,0.04,congruent,0
7826,37,YA,7,437,50,4,509,1,Reward4,0,incongruent,1
7827,37,YA,7,437,51,3,354,0,Reward2,0,incongruent,1
7828,37,YA,7,437,52,4,436,1,Reward2,0.02,incongruent,0
7829,37,YA,7,437,53,4,534,0,Reward1,0,incongruent,1
7830,37,YA,7,437,54,3,326,1,Reward4,0.04,incongruent,1
7831,37,YA,7,437,55,3,366,0,Reward2,0,congruent,1
7832,37,YA,7,437,56,4,455,1,Reward4,0,congruent,1
7833,37,YA,7,437,57,3,303,1,Reward1,0.01,congruent,0
7834,37,YA,7,437,58,3,338,1,Reward4,0.04,incongruent,1
7835,37,YA,7,437,59,4,401,1,Reward2,0.02,congruent,1
7836,37,YA,7,437,60,3,303,0,Reward2,0,incongruent,1
7837,37,YA,7,437,61,3,355,1,Reward2,0.02,incongruent,1
7838,37,YA,7,437,62,4,420,1,Reward2,0.02,congruent,0
7839,37,YA,7,437,63,3,373,1,Reward1,0.01,incongruent,0
7840,37,YA,7,437,64,4,349,1,Reward1,0.01,incongruent,1
7841,37,YA,7,437,65,4,544,1,Reward4,0,incongruent,1
7842,37,YA,7,437,66,3,257,0,Reward1,0,incongruent,1
7843,37,YA,7,437,67,4,481,1,Reward1,0,congruent,0
7844,37,YA,7,437,68,3,287,1,Reward2,0.02,congruent,1
7845,37,YA,7,437,69,4,383,0,Reward1,0,congruent,1
7846,37,YA,7,437,70,3,364,1,Reward1,0.01,congruent,0
7847,37,YA,7,437,71,3,362,1,Reward2,0.02,congruent,0
7848,37,YA,7,437,72,4,648,1,Reward4,0,congruent,1
7849,37,YA,7,437,73,4,373,1,Reward4,0.04,congruent,1
7850,37,YA,7,437,74,3,324,1,Reward4,0.04,congruent,1
7851,37,YA,7,437,75,3,358,1,Reward1,0.01,congruent,1
7852,37,YA,7,437,76,3,312,1,Reward4,0.04,incongruent,0
7853,37,YA,7,437,77,4,500,1,Reward2,0,congruent,1
7854,37,YA,7,437,78,3,280,1,Reward4,0.04,congruent,0
7855,37,YA,7,437,79,4,434,1,Reward1,0.01,incongruent,0
7856,37,YA,7,437,80,3,508,1,Reward4,0,incongruent,1
7857,37,YA,7,437,81,3,281,0,Reward2,0,congruent,0
7858,37,YA,7,437,82,4,536,1,Reward1,0,congruent,0
7859,37,YA,7,437,83,3,388,1,Reward1,0.01,incongruent,0
7860,37,YA,7,437,84,4,438,1,Reward4,0,incongruent,0
7861,37,YA,7,437,85,4,456,1,Reward1,0,incongruent,0
7862,37,YA,7,437,86,4,431,1,Reward1,0.01,incongruent,1
7863,37,YA,7,437,87,4,282,0,Reward4,0,congruent,1
7864,37,YA,7,437,88,3,355,1,Reward1,0.01,incongruent,0
7865,37,YA,7,437,89,4,514,1,Reward1,0,congruent,1
7866,37,YA,7,437,90,4,406,1,Reward2,0.02,incongruent,1
7867,37,YA,7,437,91,3,401,1,Reward1,0.01,congruent,0
7868,37,YA,7,437,92,4,418,1,Reward2,0.02,incongruent,0
